PersonnelID,Crash ID,Gender,Age Group,Road User
674,20242162,Male,17_to_25,Motorcycle rider
675,20244071,Male,40_to_64,Driver
676,20241047,Male,40_to_64,Pedestrian
677,20241205,Male,75_or_older,Pedestrian
678,20241024,Male,17_to_25,Motorcycle rider
679,20242096,Male,26_to_39,Pedestrian
680,20242240,Female,26_to_39,Pedestrian
681,20243139,Male,40_to_64,Pedestrian
682,20243075,Female,17_to_25,Passenger
683,20244051,Female,75_or_older,Driver
684,20241070,Male,40_to_64,Driver
685,20244079,Male,75_or_older,Driver
686,20243051,Female,0_to_16,Passenger
687,20243051,Male,40_to_64,Driver
688,20243051,Male,0_to_16,Passenger
689,20242237,Female,75_or_older,Pedestrian
690,20243148,Male,26_to_39,Motorcycle rider
691,20242157,Male,75_or_older,Pedestrian
692,20244022,Male,40_to_64,Passenger
693,20241142,Male,75_or_older,Driver
694,20241124,Male,40_to_64,Driver
695,20241010,Male,17_to_25,Driver
696,20241252,Female,75_or_older,Driver
697,20245009,Male,17_to_25,Passenger
698,20243155,Male,40_to_64,Driver
699,20243163,Male,40_to_64,Motorcycle rider
700,20247027,Undetermined,Undetermined,Driver
701,20247042,Male,17_to_25,Driver
702,20247020,Male,65_to_74,Motorcycle rider
703,20245142,Female,65_to_74,Passenger
704,20243269,Male,65_to_74,Driver
705,20245121,Female,17_to_25,Driver
706,20245081,Male,26_to_39,Driver
707,20242166,Female,75_or_older,Pedestrian
708,20243056,Male,40_to_64,Motorcycle rider
709,20243049,Male,40_to_64,Passenger
710,20243103,Male,40_to_64,Pedal cyclist
711,20242233,Male,26_to_39,Motorcycle rider
712,20243014,Male,65_to_74,Driver
713,20241198,Male,40_to_64,Driver
714,20242249,Male,75_or_older,Pedestrian
715,20243154,Female,26_to_39,Passenger
716,20243154,Female,40_to_64,Passenger
717,20243154,Female,17_to_25,Passenger
718,20241100,Male,26_to_39,Motorcycle rider
719,20241074,Male,40_to_64,Motorcycle rider
720,20243263,Female,65_to_74,Driver
721,20242016,Male,26_to_39,Driver
722,20244017,Male,65_to_74,Motorcycle rider
723,20244009,Male,40_to_64,Pedal cyclist
724,20242085,Female,75_or_older,Passenger
725,20244012,Male,65_to_74,Driver
726,20243205,Male,40_to_64,Driver
727,20241035,Male,75_or_older,Pedestrian
728,20241161,Male,26_to_39,Pedestrian
729,20245023,Male,40_to_64,Pedal cyclist
730,20241062,Male,65_to_74,Motorcycle rider
731,20243119,Male,26_to_39,Motorcycle rider
732,20245059,Male,40_to_64,Pedestrian
733,20241155,Male,17_to_25,Motorcycle rider
734,20243152,Male,40_to_64,Driver
735,20247030,Male,26_to_39,Pedestrian
736,20247013,Male,Undetermined,Pedal cyclist
737,20241039,Male,40_to_64,Pedal cyclist
738,20243053,Male,26_to_39,Driver
739,20242154,Male,40_to_64,Passenger
740,20242154,Male,26_to_39,Passenger
741,20243215,Male,75_or_older,Driver
742,20243026,Male,17_to_25,Motorcycle rider
743,20241050,Male,17_to_25,Driver
744,20243271,Female,40_to_64,Driver
745,20243236,Undetermined,40_to_64,Motorcycle rider
746,20241133,Male,17_to_25,Driver
747,20248008,Male,40_to_64,Motorcycle rider
748,20244037,Male,65_to_74,Driver
749,20242143,Male,0_to_16,Motorcycle rider
750,20241273,Male,40_to_64,Pedestrian
751,20242067,Female,17_to_25,Motorcycle rider
752,20242214,Male,40_to_64,Driver
753,20245158,Female,75_or_older,Pedestrian
754,20243238,Male,40_to_64,Driver
755,20242011,Female,40_to_64,Pedestrian
756,20241180,Male,26_to_39,Motorcycle rider
757,20241059,Female,40_to_64,Passenger
758,20241021,Male,75_or_older,Driver
759,20242254,Male,40_to_64,Motorcycle rider
760,20245138,Male,65_to_74,Driver
761,20245157,Male,26_to_39,Driver
762,20241245,Male,40_to_64,Driver
763,20243256,Male,17_to_25,Driver
764,20243126,Male,40_to_64,Motorcycle rider
765,20244082,Female,40_to_64,Passenger
766,20244082,Male,65_to_74,Driver
767,20241108,Male,75_or_older,Pedestrian
768,20245040,Male,40_to_64,Motorcycle rider
769,20242137,Male,40_to_64,Motorcycle rider
770,20241005,Male,17_to_25,Motorcycle rider
771,20241051,Male,17_to_25,Driver
772,20243128,Male,26_to_39,Motorcycle rider
773,20242109,Female,40_to_64,Pedestrian
774,20241116,Male,65_to_74,Driver
775,20247023,Male,17_to_25,Driver
776,20242097,Male,75_or_older,Driver
777,20245149,Male,75_or_older,Motorcycle rider
778,20243226,Male,17_to_25,Motorcycle rider
779,20246008,Male,75_or_older,Driver
780,20242092,Male,26_to_39,Motorcycle rider
781,20242125,Male,17_to_25,Motorcycle rider
782,20245120,Male,26_to_39,Driver
783,20244077,Male,26_to_39,Motorcycle rider
784,20242066,Male,40_to_64,Pedal cyclist
785,20242049,Female,65_to_74,Pedestrian
786,20243265,Male,40_to_64,Driver
787,20243122,Female,40_to_64,Pedestrian
788,20245067,Female,17_to_25,Pedestrian
789,20243151,Male,40_to_64,Pedestrian
790,20241283,Male,26_to_39,Driver
791,20242262,Male,40_to_64,Motorcycle rider
792,20247041,Male,17_to_25,Passenger
793,20242100,Male,40_to_64,Motorcycle rider
794,20247018,Female,26_to_39,Passenger
795,20242211,Male,26_to_39,Motorcycle rider
796,20245135,Female,26_to_39,Pedestrian
797,20245084,Male,40_to_64,Motorcycle rider
798,20241168,Female,0_to_16,Passenger
799,20241168,Male,40_to_64,Passenger
800,20245127,Male,40_to_64,Driver
801,20241162,Female,65_to_74,Driver
802,20241162,Male,17_to_25,Driver
803,20241073,Male,26_to_39,Pedestrian
804,20243097,Female,75_or_older,Passenger
805,20243097,Male,40_to_64,Driver
806,20243097,Male,75_or_older,Passenger
807,20248009,Male,40_to_64,Motorcycle rider
808,20242182,Male,75_or_older,Driver
809,20243123,Female,75_or_older,Driver
810,20242044,Female,75_or_older,Driver
811,20242149,Male,40_to_64,Motorcycle rider
812,20243237,Undetermined,Undetermined,Passenger
813,20241120,Male,40_to_64,Driver
814,20242266,Male,17_to_25,Pedestrian
815,20245155,Male,40_to_64,Motorcycle rider
816,20241048,Female,17_to_25,Driver
817,20247040,Male,40_to_64,Driver
818,20243023,Male,26_to_39,Passenger
819,20243137,Male,65_to_74,Driver
820,20241200,Female,75_or_older,Pedestrian
821,20242106,Male,65_to_74,Pedestrian
822,20242151,Female,26_to_39,Driver
823,20242151,Male,17_to_25,Driver
824,20242223,Female,26_to_39,Driver
825,20241259,Male,75_or_older,Driver
826,20241264,Male,65_to_74,Pedestrian
827,20245123,Male,75_or_older,Driver
828,20243086,Male,17_to_25,Driver
829,20242215,Female,75_or_older,Driver
830,20245021,Male,75_or_older,Other/-9
831,20246012,Female,40_to_64,Driver
832,20244068,Male,17_to_25,Motorcycle rider
833,20245144,Male,26_to_39,Motorcycle rider
834,20241296,Male,17_to_25,Motorcycle rider
835,20241006,Male,26_to_39,Motorcycle rider
836,20241006,Female,17_to_25,Motorcycle pillion passenger
837,20241258,Male,26_to_39,Pedestrian
838,20241290,Male,17_to_25,Passenger
839,20241290,Female,17_to_25,Driver
840,20241056,Male,26_to_39,Driver
841,20242014,Male,17_to_25,Driver
842,20241251,Male,17_to_25,Driver
843,20245042,Male,65_to_74,Motorcycle rider
844,20243076,Female,26_to_39,Driver
845,20243162,Male,65_to_74,Driver
846,20245071,Male,75_or_older,Motorcycle rider
847,20242027,Female,75_or_older,Driver
848,20243029,Female,17_to_25,Passenger
849,20243029,Male,40_to_64,Driver
850,20242179,Female,75_or_older,Driver
851,20244080,Male,40_to_64,Driver
852,20242241,Male,40_to_64,Motorcycle rider
853,20244047,Male,17_to_25,Driver
854,20241041,Male,17_to_25,Passenger
855,20241165,Male,26_to_39,Driver
856,20242077,Male,65_to_74,Driver
857,20242078,Male,75_or_older,Driver
858,20245038,Male,0_to_16,Passenger
859,20242017,Female,40_to_64,Driver
860,20247015,Male,40_to_64,Pedestrian
861,20245114,Male,0_to_16,Passenger
862,20245114,Male,17_to_25,Driver
863,20245114,Male,17_to_25,Passenger
864,20245114,Male,40_to_64,Passenger
865,20243223,Male,17_to_25,Driver
866,20245055,Male,40_to_64,Driver
867,20241271,Male,0_to_16,Passenger
868,20242217,Male,40_to_64,Motorcycle rider
869,20242245,Male,40_to_64,Driver
870,20241170,Male,26_to_39,Driver
871,20242199,Male,65_to_74,Driver
872,20241177,Female,26_to_39,Passenger
873,20245113,Male,17_to_25,Driver
874,20246015,Male,0_to_16,Pedestrian
875,20242165,Female,0_to_16,Passenger
876,20241011,Male,75_or_older,Pedestrian
877,20243260,Male,75_or_older,Driver
878,20243260,Female,75_or_older,Passenger
879,20243260,Female,65_to_74,Passenger
880,20241083,Male,75_or_older,Driver
881,20241083,Male,26_to_39,Driver
882,20246006,Male,40_to_64,Driver
883,20245129,Female,40_to_64,Driver
884,20244058,Male,75_or_older,Pedal cyclist
885,20243218,Female,17_to_25,Driver
886,20241089,Male,65_to_74,Pedal cyclist
887,20243146,Male,40_to_64,Driver
888,20241295,Male,26_to_39,Motorcycle rider
889,20243264,Female,26_to_39,Passenger
890,20241281,Male,26_to_39,Driver
891,20241136,Female,75_or_older,Passenger
892,20241136,Male,75_or_older,Driver
893,20241076,Female,65_to_74,Driver
894,20244073,Male,75_or_older,Driver
895,20242094,Male,17_to_25,Driver
896,20245090,Male,40_to_64,Driver
897,20241058,Male,17_to_25,Driver
898,20241019,Male,26_to_39,Motorcycle rider
899,20241275,Male,17_to_25,Driver
900,20243222,Male,65_to_74,Motorcycle rider
901,20241065,Male,26_to_39,Driver
902,20243094,Female,75_or_older,Passenger
903,20243145,Female,75_or_older,Driver
904,20241305,Male,26_to_39,Pedal cyclist
905,20242146,Male,17_to_25,Motorcycle rider
906,20242146,Male,40_to_64,Driver
907,20241231,Male,17_to_25,Driver
908,20241145,Male,17_to_25,Passenger
909,20241228,Male,26_to_39,Driver
910,20243030,Female,40_to_64,Passenger
911,20243034,Male,26_to_39,Driver
912,20245073,Male,40_to_64,Motorcycle rider
913,20242058,Male,40_to_64,Pedestrian
914,20241085,Female,26_to_39,Pedestrian
915,20243091,Male,65_to_74,Motorcycle rider
916,20247003,Female,17_to_25,Driver
917,20243184,Female,75_or_older,Driver
918,20242104,Male,40_to_64,Motorcycle rider
919,20248004,Male,40_to_64,Motorcycle rider
920,20242101,Female,65_to_74,Motorcycle rider
921,20245153,Male,65_to_74,Motorcycle rider
922,20243195,Male,40_to_64,Driver
923,20243055,Female,65_to_74,Driver
924,20245077,Male,40_to_64,Pedal cyclist
925,20241212,Male,17_to_25,Driver
926,20241241,Male,26_to_39,Motorcycle rider
927,20243071,Male,17_to_25,Motorcycle rider
928,20241171,Female,40_to_64,Driver
929,20243193,Female,40_to_64,Passenger
930,20243193,Male,17_to_25,Passenger
931,20244011,Male,17_to_25,Driver
932,20244011,Male,75_or_older,Driver
933,20244011,Male,40_to_64,Passenger
934,20242225,Male,26_to_39,Driver
935,20242160,Female,40_to_64,Driver
936,20245036,Male,40_to_64,Motorcycle rider
937,20245057,Female,75_or_older,Passenger
938,20241183,Male,40_to_64,Driver
939,20245131,Male,75_or_older,Driver
940,20241025,Male,40_to_64,Driver
941,20241079,Female,0_to_16,Motorcycle pillion passenger
942,20241079,Male,40_to_64,Motorcycle rider
943,20246010,Male,65_to_74,Driver
944,20245094,Male,26_to_39,Motorcycle rider
945,20242235,Female,17_to_25,Passenger
946,20242113,Male,75_or_older,Driver
947,20241148,Female,75_or_older,Pedestrian
948,20242025,Male,40_to_64,Driver
949,20241262,Male,65_to_74,Pedestrian
950,20241172,Male,40_to_64,Driver
951,20242192,Male,75_or_older,Driver
952,20241014,Male,40_to_64,Driver
953,20242191,Male,75_or_older,Passenger
954,20243189,Female,65_to_74,Driver
955,20244033,Male,26_to_39,Pedestrian
956,20245047,Male,40_to_64,Motorcycle rider
957,20241206,Male,26_to_39,Driver
958,20243069,Male,17_to_25,Motorcycle rider
959,20243188,Male,26_to_39,Motorcycle rider
960,20241130,Male,65_to_74,Passenger
961,20247012,Male,0_to_16,Motorcycle rider
962,20241178,Male,75_or_older,Driver
963,20241178,Female,75_or_older,Passenger
964,20248011,Male,0_to_16,Passenger
965,20245097,Male,40_to_64,Driver
966,20241043,Male,65_to_74,Driver
967,20244054,Male,75_or_older,Driver
968,20243032,Male,40_to_64,Motorcycle rider
969,20243232,Male,0_to_16,Unknown
970,20244015,Male,75_or_older,Driver
971,20243112,Female,65_to_74,Driver
972,20243253,Male,65_to_74,Driver
973,20246028,Male,0_to_16,Passenger
974,20242244,Male,17_to_25,Driver
975,20244006,Female,40_to_64,Pedestrian
976,20247016,Male,17_to_25,Passenger
977,20241146,Male,40_to_64,Motorcycle rider
978,20241154,Male,40_to_64,Driver
979,20242009,Female,26_to_39,Driver
980,20241217,Male,75_or_older,Driver
981,20242030,Male,40_to_64,Driver
982,20243025,Male,75_or_older,Driver
983,20245159,Male,75_or_older,Motorcycle rider
984,20242168,Male,65_to_74,Driver
985,20246021,Female,17_to_25,Passenger
986,20245167,Male,40_to_64,Motorcycle rider
987,20241238,Male,75_or_older,Driver
988,20241158,Female,26_to_39,Pedestrian
989,20243228,Female,17_to_25,Pedestrian
990,20242210,Female,17_to_25,Passenger
991,20242253,Male,40_to_64,Motorcycle rider
992,20245048,Female,17_to_25,Motorcycle rider
993,20245032,Male,40_to_64,Motorcycle rider
994,20242256,Male,75_or_older,Pedestrian
995,20241289,Male,40_to_64,Driver
996,20243045,Male,40_to_64,Driver
997,20242028,Female,17_to_25,Driver
998,20243054,Male,17_to_25,Pedestrian
999,20241187,Male,17_to_25,Motorcycle rider
1000,20245035,Female,40_to_64,Driver
1001,20245108,Male,65_to_74,Driver
1002,20246007,Male,40_to_64,Driver
1003,20241126,Male,65_to_74,Pedal cyclist
1004,20244049,Male,40_to_64,Driver
1005,20242021,Male,26_to_39,Motorcycle rider
1006,20242045,Male,0_to_16,Pedal cyclist
1007,20243101,Male,17_to_25,Motorcycle rider
1008,20242206,Female,40_to_64,Passenger
1009,20242117,Male,26_to_39,Driver
1010,20245072,Male,40_to_64,Driver
1011,20241226,Male,40_to_64,Motorcycle rider
1012,20242079,Male,40_to_64,Driver
1013,20245046,Male,17_to_25,Motorcycle rider
1014,20245046,Male,26_to_39,Driver
1015,20241156,Male,26_to_39,Driver
1016,20243093,Male,26_to_39,Motorcycle rider
1017,20243125,Female,26_to_39,Motorcycle rider
1018,20243134,Female,75_or_older,Pedestrian
1019,20242239,Female,40_to_64,Driver
1020,20241232,Male,17_to_25,Passenger
1021,20241061,Male,26_to_39,Pedestrian
1022,20245025,Male,40_to_64,Driver
1023,20247021,Male,75_or_older,Driver
1024,20244056,Male,65_to_74,Motorcycle rider
1025,20242039,Male,65_to_74,Driver
1026,20241182,Male,40_to_64,Motorcycle rider
1027,20241044,Female,17_to_25,Passenger
1028,20245154,Male,26_to_39,Motorcycle rider
1029,20242131,Male,40_to_64,Motorcycle rider
1030,20244031,Male,40_to_64,Driver
1031,20244031,Female,40_to_64,Passenger
1032,20247044,Male,17_to_25,Passenger
1033,20242059,Male,26_to_39,Motorcycle rider
1034,20245118,Male,0_to_16,Pedestrian
1035,20245022,Male,26_to_39,Motorcycle rider
1036,20242033,Male,17_to_25,Motorcycle rider
1037,20243033,Female,26_to_39,Driver
1038,20241207,Male,26_to_39,Pedestrian
1039,20242159,Male,40_to_64,Driver
1040,20243177,Male,26_to_39,Driver
1041,20243241,Male,40_to_64,Motorcycle rider
1042,20245128,Male,40_to_64,Driver
1043,20243132,Male,65_to_74,Pedestrian
1044,20245003,Male,40_to_64,Driver
1045,20245003,Female,40_to_64,Driver
1046,20245020,Male,40_to_64,Pedal cyclist
1047,20243159,Male,40_to_64,Pedestrian
1048,20243028,Male,65_to_74,Motorcycle rider
1049,20242072,Female,75_or_older,Pedestrian
1050,20243105,Male,75_or_older,Motorcycle rider
1051,20245168,Male,65_to_74,Pedestrian
1052,20242258,Female,65_to_74,Driver
1053,20241007,Male,75_or_older,Driver
1054,20247037,Male,26_to_39,Other/-9
1055,20247037,Male,Undetermined,Other/-9
1056,20245095,Female,0_to_16,Other/-9
1057,20241227,Male,17_to_25,Motorcycle rider
1058,20242185,Female,40_to_64,Pedestrian
1059,20243130,Male,75_or_older,Passenger
1060,20242065,Male,65_to_74,Driver
1061,20243259,Female,40_to_64,Motorcycle rider
1062,20244052,Male,40_to_64,Driver
1063,20242247,Male,17_to_25,Driver
1064,20242247,Female,17_to_25,Passenger
1065,20241093,Male,17_to_25,Pedestrian
1066,20241276,Male,75_or_older,Pedestrian
1067,20247014,Male,Undetermined,Passenger
1068,20242208,Male,17_to_25,Driver
1069,20241157,Male,26_to_39,Driver
1070,20244065,Male,17_to_25,Driver
1071,20242054,Male,40_to_64,Pedal cyclist
1072,20242221,Male,40_to_64,Driver
1073,20242197,Female,26_to_39,Driver
1074,20241075,Male,40_to_64,Driver
1075,20241279,Male,26_to_39,Pedestrian
1076,20243095,Male,65_to_74,Pedestrian
1077,20243272,Male,17_to_25,Driver
1078,20243027,Male,17_to_25,Pedestrian
1079,20248001,Female,26_to_39,Pedal cyclist
1080,20245089,Male,17_to_25,Motorcycle pillion passenger
1081,20242228,Male,40_to_64,Pedestrian
1082,20242105,Male,40_to_64,Driver
1083,20241069,Male,40_to_64,Pedestrian
1084,20244074,Female,17_to_25,Passenger
1085,20244008,Male,65_to_74,Driver
1086,20243100,Male,17_to_25,Driver
1087,20241122,Male,40_to_64,Motorcycle rider
1088,20244064,Male,75_or_older,Pedestrian
1089,20243138,Male,40_to_64,Motorcycle rider
1090,20241141,Male,75_or_older,Driver
1091,20241244,Male,40_to_64,Passenger
1092,20242236,Female,40_to_64,Driver
1093,20242195,Male,40_to_64,Pedestrian
1094,20245026,Male,65_to_74,Other/-9
1095,20245122,Male,26_to_39,Motorcycle rider
1096,20242010,Male,0_to_16,Pedestrian
1097,20242205,Male,75_or_older,Driver
1098,20244002,Male,17_to_25,Motorcycle rider
1099,20242041,Male,17_to_25,Motorcycle rider
1100,20242084,Female,40_to_64,Passenger
1101,20243230,Male,26_to_39,Driver
1102,20241114,Male,26_to_39,Motorcycle rider
1103,20243068,Female,65_to_74,Passenger
1104,20243099,Female,40_to_64,Driver
1105,20242145,Male,75_or_older,Pedal cyclist
1106,20243062,Male,65_to_74,Driver
1107,20244048,Male,17_to_25,Motorcycle rider
1108,20241112,Female,26_to_39,Driver
1109,20243047,Male,75_or_older,Driver
1110,20245109,Male,40_to_64,Motorcycle rider
1111,20242198,Male,17_to_25,Driver
1112,20243202,Female,26_to_39,Passenger
1113,20243202,Male,26_to_39,Driver
1114,20244029,Female,26_to_39,Pedal cyclist
1115,20241185,Male,40_to_64,Passenger
1116,20241185,Male,26_to_39,Driver
1117,20241185,Female,17_to_25,Passenger
1118,20242153,Male,26_to_39,Motorcycle rider
1119,20243257,Male,26_to_39,Driver
1120,20243149,Male,40_to_64,Pedal cyclist
1121,20242202,Male,40_to_64,Motorcycle rider
1122,20243245,Male,40_to_64,Motorcycle rider
1123,20244004,Male,40_to_64,Motorcycle rider
1124,20241123,Male,40_to_64,Motorcycle rider
1125,20242222,Male,75_or_older,Motorcycle rider
1126,20242248,Female,40_to_64,Motorcycle rider
1127,20245146,Male,26_to_39,Driver
1128,20245082,Male,40_to_64,Driver
1129,20242267,Male,40_to_64,Motorcycle rider
1130,20241213,Male,26_to_39,Driver
1131,20241213,Female,26_to_39,Passenger
1132,20241213,Male,40_to_64,Driver
1133,20242220,Male,17_to_25,Motorcycle rider
1134,20242036,Male,26_to_39,Other/-9
1135,20242047,Male,26_to_39,Pedestrian
1136,20243270,Male,40_to_64,Driver
1137,20241121,Male,26_to_39,Driver
1138,20243016,Male,40_to_64,Motorcycle rider
1139,20241038,Male,65_to_74,Driver
1140,20243200,Male,26_to_39,Motorcycle rider
1141,20243039,Male,65_to_74,Motorcycle rider
1142,20245137,Female,0_to_16,Passenger
1143,20242246,Female,75_or_older,Pedestrian
1144,20242063,Male,26_to_39,Passenger
1145,20243180,Male,65_to_74,Motorcycle rider
1146,20247005,Female,Undetermined,Passenger
1147,20247005,Male,Undetermined,Other/-9
1148,20241297,Male,40_to_64,Motorcycle rider
1149,20247001,Male,Undetermined,Pedestrian
1150,20243059,Male,40_to_64,Motorcycle rider
1151,20242242,Male,40_to_64,Driver
1152,20245139,Male,17_to_25,Driver
1153,20242091,Male,26_to_39,Motorcycle rider
1154,20243077,Female,26_to_39,Driver
1155,20244038,Female,65_to_74,Driver
1156,20243136,Male,17_to_25,Motorcycle rider
1157,20243229,Male,65_to_74,Motorcycle rider
1158,20243211,Male,40_to_64,Motorcycle rider
1159,20245017,Female,65_to_74,Passenger
1160,20241270,Male,40_to_64,Driver
1161,20241225,Female,0_to_16,Passenger
1162,20241084,Female,26_to_39,Driver
1163,20247047,Female,26_to_39,Pedestrian
1164,20243050,Male,26_to_39,Motorcycle rider
1165,20243216,Male,26_to_39,Motorcycle rider
1166,20245027,Male,40_to_64,Motorcycle rider
1167,20242190,Female,40_to_64,Pedestrian
1168,20243115,Male,40_to_64,Driver
1169,20245049,Male,40_to_64,Pedestrian
1170,20242116,Female,40_to_64,Driver
